movie_title,movie_id,metascore,userscore,runtime,whole_cast_meta,principle_cast_meta,supporting_cast_meta,director_meta,writer_meta,producer_meta,principle_cast_user,supporting_cast_user,writers_user,whole_cast_user,director_user,producer_user,rls_season,rls_time_of_month,mpaa,genre,language,production_companies
Permission,21444,62,7.8,96.0,54.9437734836285561,54.4861111111111111,54.7361111111111111,50.0000000000000000,50.0000000000000000,48.0555555555555556,6.5675,6.559351851851852,6.8,6.572144965876851,6.8,6.306111111111111,Winter,Beginning,NR,"Drama,                                          Comedy,                                          Romance",English,Ball & Chain Productions
Mayhem,21446,62,7.2,86.0,54.8563034188034188,65.1250000000000000,53.4356060606060606,35.0000000000000000,40.0000000000000000,48.6666666666666667,7.2875,6.546717171717172,6.85,6.690678418803418,6.6,6.6937500000000005,Fall,Beginning,R,"Action,                                          Horror",English,Circle of Confusion
Annabelle: Creation,21450,62,6.8,109.0,46.6673611111111111,44.4591836734693878,46.7168898809523810,54.5000000000000000,44.0250000000000000,47.7754606286959228,5.866666666666667,5.874937042124542,6.5475,5.843236476608188,7.26875,6.541624183006537,Summer,Middle,R,"Mystery,                                          Thriller,                                          Horror","English, Spanish",New Line Cinema
The Bad Batch,21451,62,5.5,118.0,50.4034892349610832,52.6935490435490436,50.9627320827320827,57.0000000000000000,54.0000000000000000,62.4017094017094017,6.762903174603174,6.135721819030643,7.099999999999999,6.145228925973471,6.574999999999999,6.57111111111111,Summer,End,R,"Sci-Fi,                                          Romance",English,Annapurna Pictures
Wakefield,21452,62,6.4,106.0,47.7594174503657262,43.6514550264550265,49.9017006802721088,61.0000000000000000,61.8750000000000000,53.4864197530864198,6.760833333333333,6.760719105455948,7.1571428571428575,6.740838675213676,6.4,6.911944444444444,Spring,Middle,NR,Drama,English,Mockingbird Pictures
The Void,21454,62,5.8,90.0,52.2255639097744361,51.1666666666666667,50.2857142857142857,53.0000000000000000,52.5000000000000000,57.2879464285714286,5.625,6.678061224489796,6.5,6.522500000000001,5.7,6.694505494505494,Spring,Beginning,NR,"Sci-Fi,                                          Mystery,                                          Horror",English,Cave Painting Pictures
Kong: Skull Island,21455,62,6.6,118.0,57.0239182280534329,60.6602239906140615,56.6536870230182350,65.1666666666666667,56.0113095238095238,51.4130602931507909,6.910656270305393,6.595974999878162,6.688244047619049,6.671668168380762,7.316666666666666,6.1863156451391745,Winter,Beginning,PG13,"Action,                                          Adventure,                                          Sci-Fi,                                          Fantasy","English, Vietnamese",Universal Pictures
My Scientology Movie,21456,62,6.4,99.0,66.9363885088919289,55.2785714285714286,67.4479166666666667,67.0000000000000000,66.7500000000000000,65.8949082858950032,6.873571428571428,7.6075,6.925000000000001,7.587160852713178,7.2,7.082232142857142,Winter,Beginning,NR,Documentary,English,BBC Films
Split,21459,62,7.0,117.0,50.8544940476190476,65.6843137254901961,50.3936446886446886,45.2222222222222222,46.5454545454545455,48.4880281473269278,7.411960784313726,6.266782051282052,6.4363636363636365,6.314128205128206,6.188888888888889,6.032068452380952,Winter,Middle,PG13,"Thriller,                                          Horror",English,Blumhouse Productions
Bleed for This,21462,62,6.7,117.0,52.4852024384633080,58.1521464646464646,51.9961367880485528,57.5800000000000000,67.0555555555555556,47.9144891449402728,6.848421717171718,6.143720715558949,6.716666666666668,6.202012285604613,6.244,6.5607732183782606,Fall,Middle,R,"Biography,                                          Drama,                                          Sport","English, French",Sikelia Productions
Joshy,21463,62,5.7,93.0,55.1212919107036754,57.2259259259259259,54.2931481481481481,59.5561904761904762,58.8281250000000000,57.7551282051282051,6.65037037037037,6.0553852813852815,6.275208333333333,6.123288671023965,6.328666666666666,6.18301282051282,Summer,Middle,R,Comedy,English,American Zoetrope
Department Q: The Keeper of Lost Causes,21464,62,7.1,97.0,62.4896103896103896,61.4444444444444444,62.3035714285714286,67.5000000000000000,61.3333333333333334,61.8328571428571429,6.877777777777777,6.764285714285714,7.15,6.894805194805195,7.550000000000001,7.101923076923076,Spring,Middle,NR,"Mystery,                                          Thriller,                                          Crime","Arabic, Danish, Swedish",Zentropa Entertainments
Touched With Fire,21466,62,4.8,106.0,56.7192542306178670,53.9719551282051282,58.3205516705516706,52.8738095238095238,64.2666666666666667,53.1890625000000000,7.210439560439561,7.094530303030302,6.599999999999999,7.080555555555556,6.791515151515152,6.712666666666666,Winter,Middle,R,"Drama,                                          Romance",English,40 Acres & A Mule Filmworks
Yakuza Apocalypse,21471,62,5.3,115.0,68.5814814814814815,72.7500000000000000,66.9041666666666667,60.1666666666666667,55.0000000000000000,56.0000000000000000,8.2875,7.094375,6.6,7.500555555555555,6.891666666666667,6.3,Fall,Beginning,R,"Action,                                          Horror,                                          Comedy","English, Japanese",Django Film
Ten Thousand Saints,21474,62,6.0,113.0,53.5335787019997546,61.6266875981161695,51.4162727704394371,56.3333333333333333,68.1111111111111111,57.5111938061938062,7.1212762951334385,5.973624061124061,6.922222222222222,6.118158554280439,6.672222222222222,6.930275183150182,Summer,Middle,R,"Drama,                                          Comedy,                                          Music",English,Tashtego Films
The SpongeBob Movie: Sponge Out of Water,21480,62,6.6,92.0,52.1801718717790146,50.3500402576489533,51.8322774447774448,50.2000000000000000,59.2000000000000000,45.5405328798185941,6.743638716356107,6.556176169509503,7.260000000000001,6.598817685713823,7.579999999999999,6.3657227891156465,Winter,Beginning,PG,"Adventure,                                          Comedy,                                          Animation,                                          Family",English,Paramount Pictures
Match,21482,62,6.0,90.0,56.0555820990603599,58.2723076923076923,53.5205586080586080,49.1333333333333333,60.5000000000000000,49.6922619047619048,7.213222222222223,6.6416025641025636,6.6,6.934462585034012,6.116666666666667,6.187129629629628,Winter,Middle,NR,"Drama,                                          Comedy,                                          Music,                                          Family",English,Permut Presentations
Big Eyes,21483,62,7.2,106.0,50.3389226994039828,56.3888888888888889,50.4499613481756339,26.3958333333333333,53.5259259259259259,58.3094405594405594,6.768981481481482,6.1756861987219125,6.828,6.194773928219306,7.849999999999999,7.23736583522298,Winter,End,PG13,"Biography,                                          Drama","English, French, Italian","Weinstein Company, The"
Begin Again,21486,62,8.2,104.0,56.0275029616589719,57.6688208616780045,55.3647116803867376,56.2500000000000000,57.1944444444444445,54.5348943985307622,6.80452858336317,6.794231025743631,7.33125,6.847864923747277,6.508333333333333,6.699040616246499,Summer,End,R,"Drama,                                          Comedy,                                          Romance,                                          Music",English,Apatow Productions
Willow Creek,21487,62,5.9,77.0,47.1638471177944862,50.5555555555555556,45.5937500000000000,62.6666666666666667,62.6666666666666667,63.0000000000000000,6.983333333333334,6.7437499999999995,7.133333333333334,6.786904761904761,7.133333333333333,6.7,Spring,Beginning,NR,"Adventure,                                          Mystery,                                          Thriller,                                          Horror",English,Jerkschool Productions
Godzilla,21490,62,6.8,123.0,53.6616891706177420,59.3584325396825397,53.4846383774955204,53.3333333333333333,47.0728205128205128,49.6309616634178038,7.13170634920635,6.556984023912595,7.095692307692308,6.632603930461073,6.308333333333334,6.4883138401559455,Spring,Middle,PG13,"Action,                                          Adventure,                                          Sci-Fi,                                          Thriller,                                          Fantasy","English, Japanese",Legendary Pictures
Veronica Mars,21493,62,7.5,107.0,48.6031693452746084,44.8429359529359529,48.5428288414272396,41.0000000000000000,41.2666666666666667,45.7373511904761905,6.297722277722277,6.513867394179894,6.051428571428572,6.530123901617805,5.8500000000000005,6.00967993754879,Winter,Middle,PG13,"Drama,                                          Mystery,                                          Comedy,                                          Crime",English,Warner Bros.
About Last Night,21494,62,6.0,100.0,47.3571980245225859,46.5052083333333333,47.6374352847471127,58.6583333333333333,62.0909090909090909,47.8714285714285714,6.402083333333333,6.153037918871252,6.550877192982456,6.162646346505995,6.5875,6.1657142857142855,Winter,Middle,R,"Drama,                                          Comedy,                                          Romance",English,Screen Gems
Bad Milo!,21499,62,6.2,85.0,50.3968177485640721,51.3593750000000000,51.0086243386243386,65.8000000000000000,60.1904761904761905,51.8625000000000000,6.269897959183673,6.176710758377424,6.035238095238095,6.1487906477051215,5.960000000000001,5.595833333333334,Fall,Beginning,NR,"Horror,                                          Comedy",English,Duplass Brothers Productions
Despicable Me 2,21502,62,7.2,98.0,57.0803133753501401,51.6782016594516595,55.8884500915750916,55.7500000000000000,62.3571428571428572,47.9722222222222222,6.3186273604269285,6.991045787545787,7.132142857142857,7.031286255411255,6.575,6.503472222222222,Summer,Beginning,PG,"Adventure,                                          Sci-Fi,                                          Comedy,                                          Crime,                                          Animation,                                          Family",English,Universal Pictures
Iron Man 3,21503,62,6.5,130.0,55.0879452400953415,55.2657416018390137,55.9329004329004329,67.5833333333333334,58.3551587301587302,60.6038551192397346,7.055748955722641,6.992909964102191,6.801920995670995,6.972270916748825,8.049999999999999,7.33254617177694,Spring,Beginning,PG13,"Action,                                          Adventure,                                          Sci-Fi,                                          Thriller,                                          Fantasy",English,Paramount Pictures
Kon-Tiki,21505,62,7.4,118.0,61.7500000000000000,61.0000000000000000,62.0000000000000000,54.2500000000000000,58.5000000000000000,63.8640000000000000,7.6,7.366071428571429,4.5,7.384821428571428,7.6000000000000005,6.717954545454546,Spring,End,NR,"Action,                                          Adventure,                                          Biography,                                          Drama,                                          History","English, French, Swedish, Norwegian",Recorded Picture Company (RPC)
42,21506,62,7.4,128.0,50.9597026407688172,50.5622311827956989,53.0325644841269841,41.0000000000000000,54.7333333333333333,50.6802222222222222,6.509482758620689,6.45498549156158,6.720000000000001,6.423298494628419,5.433333333333333,6.025005555555556,Spring,Middle,PG13,"Biography,                                          Drama,                                          Sport",English,Warner Bros. Pictures
Dragon,21510,62,7.2,114.0,60.7424242424242424,67.2777777777777778,57.1333333333333333,70.0000000000000000,63.6666666666666667,48.7500000000000000,7.431111111111111,7.396666666666667,5.883333333333334,7.177272727272728,6.3,6.8125,Fall,End,R,"Action,                                          Drama",Mandarin,Dingsheng Cultural Industry Investment
Killer Joe,21515,62,6.7,102.0,54.3445481896462289,58.8364285714285714,53.8131868131868132,53.5000000000000000,57.5000000000000000,53.0166666666666667,6.787380952380953,6.823884004884005,6.575,6.741575549450549,7.257142857142857,7.302380952380953,Summer,End,NC17,"Drama,                                          Thriller,                                          Comedy,                                          Crime",English,Voltage Pictures
The Best Exotic Marigold Hotel,21518,62,7.4,124.0,63.3511409879475846,63.2348484848484849,60.3842415754180460,58.5333333333333333,64.3333333333333333,64.7500000000000000,7.466269841269841,7.0037360446570975,7.2,7.299130333771895,6.666666666666667,7.410416666666666,Spring,Beginning,PG13,"Drama,                                          Comedy","English, Hindi",Fox Searchlight Pictures
The Five-Year Engagement,21519,62,6.2,124.0,53.0999930275140359,54.7031746031746032,53.4307634164777022,69.3333333333333334,54.4250000000000000,54.5373433583959900,6.517777777777777,6.5344935752078595,6.740952380952382,6.498098431291707,7.091666666666667,6.435873015873016,Spring,End,R,"Comedy,                                          Romance",English,Apatow Productions
The Woman in Black,21521,62,6.5,95.0,57.1828927203065134,62.8888888888888889,56.3375000000000000,65.0000000000000000,57.5000000000000000,59.7407386867790594,7.238518518518518,6.793317230273752,7.1875,6.925396825396825,6.5,7.384226190476191,Winter,Beginning,PG13,"Drama,                                          Thriller,                                          Horror",English,Film i Väst
The Help,21523,62,7.9,137.0,57.8132478632478632,57.0976190476190476,54.0183673469387755,51.5454545454545455,53.2000000000000000,49.0723856209150327,6.8507575757575765,6.872506977149834,7.659999999999999,6.918482322416146,7.445454545454546,7.01578431372549,Summer,Beginning,PG13,Drama,NaN,1492 Pictures
